t,dose,q_c,q_p
5.027502750275027,0.0,0.004208937214343981,0.0068063446733749354
5.028502850285029,0.0,0.004207334272991696,0.006803742466730154
5.029502950295029,0.0,0.004205731902741052,0.006801141278322803
5.030503050305031,0.0,0.004204130103028243,0.006798541107971458
5.031503150315031,0.0,0.004202528873288916,0.00679594195549526
5.032503250325033,0.0,0.0042009282129581525,0.006793343820713893
5.0335033503350335,0.0,0.004199328121470492,0.006790746703447604
5.034503450345034,0.0,0.004197728598259908,0.006788150603517187
5.035503550355036,0.0,0.004196129642759822,0.00678555552074399
5.036503650365036,0.0,0.004194531254403103,0.006782961454949922
5.037503750375038,0.0,0.004192933432622063,0.006780368405957433
5.038503850385038,0.0,0.004191336176848461,0.0067777763735895405
5.03950395039504,0.0,0.0041897394865134975,0.006775185357669805
5.0405040504050405,0.0,0.004188143361047822,0.006772595358022346
5.041504150415042,0.0,0.004186547799881524,0.006770006374471834
5.042504250425043,0.0,0.0041849528024441454,0.006767418406843497
5.043504350435043,0.0,0.004183358368164665,0.006764831454963113
5.044504450445045,0.0,0.004181764496471512,0.0067622455186570115
5.045504550455045,0.0,0.004180171186792559,0.006759660597752084
5.046504650465047,0.0,0.004178578438555121,0.006757076692075765
5.047504750475047,0.0,0.004176986251185964,0.006754493801456053
5.048504850485049,0.0,0.004175394624111295,0.006751911925721492
5.0495049504950495,0.0,0.004173803556756764,0.006749331064701186
5.05050505050505,0.0,0.0041722130485474735,0.006746751218224786
5.051505150515052,0.0,0.004170623098907961,0.006744172386122501
5.052505250525052,0.0,0.0041690337072622175,0.0067415945682250955
5.053505350535054,0.0,0.0041674448730336724,0.006739017764363879
5.054505450545054,0.0,0.0041658565956452075,0.006736441974370729
5.055505550555056,0.0,0.004164268874519142,0.00673386719807806
5.0565056505650565,0.0,0.004162681709077245,0.006731293435318855
5.057505750575057,0.0,0.00416109509874073,0.006728720685926641
5.058505850585059,0.0,0.004159509042930252,0.006726148949735498
5.059505950595059,0.0,0.004157923541065917,0.0067235782265800716
5.060506050605061,0.0,0.004156338592567269,0.006721008516295543
5.061506150615061,0.0,0.0041547541968533054,0.006718439818717666
5.062506250625063,0.0,0.004153170353342459,0.006715872133682733
5.0635063506350635,0.0,0.004151587061452616,0.006713305461027597
5.064506450645064,0.0,0.0041500043206011035,0.006710739800589666
5.065506550655066,0.0,0.004148422130204692,0.006708175152206894
5.066506650665066,0.0,0.004146840489679602,0.006705611515717799
5.067506750675068,0.0,0.004145259398441495,0.006703048890961443
5.068506850685068,0.0,0.004143678855905479,0.00670048727777745
5.06950695069507,0.0,0.004142098861486106,0.0066979266760059915
5.0705070507050705,0.0,0.004140519414597376,0.006695367085487796
5.071507150715072,0.0,0.004138940514652728,0.006692808506064142
5.072507250725073,0.0,0.004137362161065054,0.006690250937576868
5.073507350735073,0.0,0.004135784353246685,0.00668769437986836
5.074507450745075,0.0,0.004134207090609398,0.0066851388327815574
5.075507550755075,0.0,0.004132630372564417,0.0066825842961599595
5.076507650765077,0.0,0.004131054198522408,0.0066800307698476145
5.077507750775077,0.0,0.004129478567893486,0.006677478253689126
5.078507850785079,0.0,0.004127903480087208,0.006674926747529645
5.0795079507950796,0.0,0.004126328934512578,0.006672376251214892
5.08050805080508,0.0,0.004124754930578043,0.0066698267645911215
5.081508150815082,0.0,0.004123181467691494,0.006667278287505154
5.082508250825082,0.0,0.0041216085452602715,0.006664730819804361
5.083508350835084,0.0,0.004120036162691157,0.006662184361336665
5.084508450845084,0.0,0.004118464319390379,0.006659638911950549
5.085508550855086,0.0,0.00411689301476361,0.00665709447149504
5.0865086508650865,0.0,0.0041153222482159715,0.0066545510398197255
5.087508750875087,0.0,0.00411375201915202,0.006652008616774747
5.088508850885089,0.0,0.004112182326975767,0.0066494672022107916
5.089508950895089,0.0,0.004110613171090666,0.006646926795979112
5.090509050905091,0.0,0.004109044550899612,0.006644387397931504
5.091509150915091,0.0,0.004107476465804952,0.006641849007920324
5.092509250925093,0.0,0.004105908915208472,0.006639311625798476
5.0935093509350935,0.0,0.004104341898511405,0.006636775251419426
5.094509450945094,0.0,0.004102775415114428,0.0066342398846371865
5.095509550955096,0.0,0.0041012094644176655,0.006631705525306323
5.096509650965096,0.0,0.004099644045820685,0.006629172173281963
5.097509750975098,0.0,0.0040980791587225,0.006626639828419776
5.098509850985098,0.0,0.004096514802521567,0.006624108490575995
5.0995099509951,0.0,0.004094950976615791,0.006621578159607403
5.1005100510051005,0.0,0.0040933876804025195,0.006619048835371335
5.101510151015102,0.0,0.004091824913278544,0.0066165205177256825
5.102510251025103,0.0,0.004090262674640105,0.00661399320652889
5.103510351035103,0.0,0.004088700963882886,0.006611466901639953
5.104510451045105,0.0,0.0040871397804020096,0.006608941602918421
5.105510551055105,0.0,0.004085579123592056,0.006606417310224404
5.106510651065107,0.0,0.004084018992847038,0.006603894023418554
5.107510751075107,0.0,0.004082459387560422,0.006601371742362091
5.108510851085109,0.0,0.004080900307125114,0.0065988504669167725
5.1095109510951096,0.0,0.004079341750933469,0.006596330196944923
5.11051105110511,0.0,0.004077783718377285,0.006593810932309415
