t,dose,q_e,q_c,q_p
9.02090209020902,0.0,0.0010182526532830074,0.00241737505623596,0.0035289374442954886
9.021902190219022,0.0,0.0010177438546153535,0.002416547451989924,0.00352784476132383
9.022902290229023,0.0,0.0010172353102260916,0.0024157201207669395,0.00352675236510585
9.023902390239025,0.0,0.0010167270199829366,0.0024148930631250507,0.0035256602552074653
9.024902490249024,0.0,0.0010162189837536646,0.002414066279623818,0.0035245684311936663
9.025902590259026,0.0,0.0010157112014061078,0.0024132397708243134,0.0035234768926285073
9.026902690269027,0.0,0.0010152036728081596,0.0024124135372891307,0.0035223856390751186
9.027902790279027,0.0,0.0010146963978277734,0.0024115875795823797,0.0035212946700957
9.028902890289029,0.0,0.0010141893763329587,0.0024107618982696817,0.003520203985251517
9.02990299029903,0.0,0.0010136826081917866,0.0024099364939181786,0.0035191135841029088
9.030903090309032,0.0,0.001013176093272387,0.002409111367096528,0.003518023466209285
9.031903190319031,0.0,0.001012669831442949,0.002408286518374904,0.0035169336311291263
9.032903290329033,0.0,0.0010121638225717195,0.0024074619483249932,0.0035158440784199777
9.033903390339034,0.0,0.0010116580665270058,0.0024066376575200034,0.0035147548076384597
9.034903490349034,0.0,0.001011152563177175,0.0024058136465346584,0.0035136658183402654
9.035903590359036,0.0,0.0010106473123906506,0.0024049899159451927,0.0035125771100801475
9.036903690369037,0.0,0.0010101423140359183,0.0024041664663293633,0.003511488682411939
9.037903790379039,0.0,0.001009637567981521,0.0024033432982664407,0.003510400534888539
9.038903890389038,0.0,0.0010091330740960628,0.002402520412337214,0.00350931266706192
9.03990399039904,0.0,0.0010086288322482036,0.002401697809123983,0.003508225078483117
9.040904090409041,0.0,0.0010081248423066656,0.0024008754892105694,0.003507137768702242
9.041904190419041,0.0,0.0010076211041402296,0.002400053453182311,0.0035060507372684773
9.042904290429043,0.0,0.0010071176176177329,0.0023992317016260575,0.0035049639837300686
9.043904390439044,0.0,0.001006614382608075,0.0023984102351301785,0.0035038775076343394
9.044904490449046,0.0,0.0010061113989802135,0.002397589054284559,0.003502791308527679
9.045904590459045,0.0,0.0010056086666031662,0.0023967681596806013,0.0035017053859555496
9.046904690469047,0.0,0.001005106185346007,0.0023959475519112206,0.003500619739462479
9.047904790479048,0.0,0.001004603955077872,0.0023951272315708523,0.0034995343685920695
9.048904890489048,0.0,0.0010041019756679556,0.002394307199255447,0.003498449272886994
9.04990499049905,0.0,0.00100360024698551,0.0023934874555624694,0.00349736445188899
9.050905090509051,0.0,0.001003098768899848,0.0023926680010909022,0.00349627990513887
9.051905190519053,0.0,0.0010025975412803418,0.0023918488364412455,0.0034951956321765147
9.052905290529052,0.0,0.0010020965639964225,0.002391029962215515,0.0034941116325408793
9.053905390539054,0.0,0.0010015958369175785,0.00239021137901724,0.00349302790576998
9.054905490549055,0.0,0.0010010953599133593,0.0023893930874514693,0.003491944451400911
9.055905590559055,0.0,0.0010005951328533745,0.0023885750881247683,0.003490861268969835
9.056905690569057,0.0,0.001000095155607289,0.0023877573816452153,0.003489778358011981
9.057905790579058,0.0,0.0009995954280448307,0.0023869399686224074,0.0034886957180616535
9.05890589058906,0.0,0.0009990959500357846,0.0023861228496674576,0.003487613348652223
9.05990599059906,0.0,0.0009985967214499966,0.0023853060253929965,0.0034865312493161348
9.06090609060906,0.0,0.000998097742157369,0.002384489496413167,0.003485449419584897
9.061906190619062,0.0,0.0009975990120278653,0.0023836732633436323,0.0034843678589890946
9.062906290629064,0.0,0.0009971005309315083,0.00238285732680157,0.003483286567058379
9.063906390639064,0.0,0.0009966022987383794,0.0023820416874056768,0.0034822055433214767
9.064906490649065,0.0,0.0009961043153186174,0.0023812263457761587,0.0034811247873061746
9.065906590659067,0.0,0.0009956065805424232,0.0023804113025347458,0.003480044298539339
9.066906690669066,0.0,0.000995109094280056,0.0023795965583046814,0.0034789640765469053
9.067906790679068,0.0,0.000994611856401832,0.0023787821137107226,0.003477884120853871
9.06890689068907,0.0,0.0009941148667781292,0.0023779679693791463,0.0034768044309843133
