t,dose,q_e,q_c,q_p
4.5094509450945095,0.0,0.004910506365521375,0.03343866504675785,0.04920366470110156
4.51045104510451,0.0,0.0049056250541776435,0.03342587650448068,0.0491878898871992
4.511451145114512,0.0,0.004900748671590379,0.033413092801252715,0.04917211806213832
4.512451245124512,0.0,0.004895877212015215,0.03340031393609386,0.049156349228069204
4.513451345134514,0.0,0.00489101066971034,0.033387539908027605,0.04914058338713887
4.514451445144514,0.0,0.004886149038936517,0.03337477071608109,0.04912482054149116
4.515451545154516,0.0,0.004881292313957065,0.033362006359285046,0.04910906069326662
4.5164516451645165,0.0,0.004876440489037882,0.033349246836673896,0.04909330384460264
4.517451745174517,0.0,0.004871593558447424,0.03333649214728564,0.04907754999763334
4.518451845184519,0.0,0.00486675151645671,0.03332374229016188,0.049061799154489605
4.519451945194519,0.0,0.004861914357339336,0.03331099726434793,0.049046051317299146
4.520452045204521,0.0,0.0048570820753714525,0.03329825706889264,0.04903030648818637
4.521452145214521,0.0,0.004852254664831789,0.03328552170284856,0.04901456466927254
4.522452245224523,0.0,0.004847432120001627,0.03327279116527182,0.0489988258626756
4.523452345234523,0.0,0.004842614435164827,0.033260065455222206,0.04898309007051037
4.524452445244524,0.0,0.00483780160460781,0.0332473445717631,0.04896735729488837
4.525452545254526,0.0,0.004832993622619557,0.03323462851396153,0.04895162753791788
4.526452645264526,0.0,0.004828190483491628,0.03322191728088816,0.048935900801704034
4.527452745274528,0.0,0.004823392181518138,0.03320921087161725,0.04892017708834866
4.528452845284528,0.0,0.004818598710995779,0.03319650928522672,0.048904456399950405
4.52945294529453,0.0,0.0048138100662237955,0.0331838125207981,0.04888873873860466
4.53045304530453,0.0,0.004809026241504013,0.03317112057741656,0.048873024106403616
4.531453145314532,0.0,0.00480424723114081,0.03315843345417086,0.04885731250543619
4.5324532453245325,0.0,0.004799473029441144,0.033145751150153446,0.04884160393778816
4.533453345334533,0.0,0.004794703630714528,0.03313307366446035,0.04882589840554198
4.534453445344535,0.0,0.0047899390292730415,0.0331204009961912,0.04881019591077691
4.535453545354535,0.0,0.004785179219431341,0.03310773314444934,0.04879449645556903
4.536453645364537,0.0,0.004780424195506635,0.03309507010834166,0.04877880004199111
4.537453745374537,0.0,0.004775673951818714,0.03308241188697873,0.04876310667211277
4.538453845384539,0.0,0.004770928482689917,0.0330697584794747,0.04874741634800034
4.5394539453945395,0.0,0.004766187782445167,0.033057109884947394,0.04873172907171698
4.54045404540454,0.0,0.004761451845411937,0.033044466102518225,0.04871604484532259
4.541454145414542,0.0,0.004756720665920276,0.033031827131312246,0.04870036367087382
4.542454245424542,0.0,0.0047519942383028,0.03301919297045815,0.048684685550424156
4.543454345434544,0.0,0.004747272556894682,0.03300656361908823,0.04866901048602378
4.544454445444544,0.0,0.0047425556160336745,0.032993939076338435,0.04865333847971974
4.545454545454546,0.0,0.004737843410060082,0.032981319341348306,0.04863766953355576
4.5464546454645465,0.0,0.004733135933316788,0.032968704413261066,0.04862200364957241
4.547454745474547,0.0,0.004728433180149236,0.03295609429122351,0.04860634082980699
4.548454845484549,0.0,0.004723735144905428,0.032943488974386065,0.04859068107629358
4.549454945494549,0.0,0.004719041821935951,0.032930888461902834,0.048575024391063065
4.550455045504551,0.0,0.00471435320559394,0.032918292752931476,0.04855937077614304
4.551455145514551,0.0,0.00470966929023511,0.03290570184663334,0.048543720233557956
4.552455245524553,0.0,0.004704990070217728,0.032893115742173365,0.048528072765328945
4.5534553455345534,0.0,0.004700315539902647,0.03288053443872014,0.048512428373474005
4.554455445544554,0.0,0.004695645693653265,0.032867957935445856,0.04849678706000783
4.555455545554556,0.0,0.004690980525835553,0.03285538623152633,0.04848114882694191
4.556455645564556,0.0,0.0046863200308180615,0.03284281932614105,0.048465513676284544
4.557455745574558,0.0,0.004681664202971886,0.03283025721847307,0.04844988161004074
4.558455845584558,0.0,0.004677013036670707,0.032817699907709115,0.04843425263021235
4.55945594559456,0.0,0.004672366526290757,0.03280514739303951,0.048418626738797925
4.56045604560456,0.0,0.004667724666210847,0.032792599673658246,0.048403003937792864
4.561456145614562,0.0,0.004663087450812339,0.03278005674876288,0.048387384229189256
4.5624562456245625,0.0,0.00465845487447918,0.032767518617554656,0.04837176761497605
4.563456345634563,0.0,0.004653826931597867,0.03275498527923841,0.04835615409713891
4.564456445644565,0.0,0.004649203616557469,0.03274245673302259,0.048340543677660275
4.565456545654565,0.0,0.0046445849237496265,0.03272993297811934,0.04832493635851938
4.566456645664567,0.0,0.004639970847568534,0.03271741401374434,0.048309332141692224
4.567456745674567,0.0,0.004635361382410969,0.032704899839116966,0.048293731029151576
4.568456845684569,0.0,0.004630756522676257,0.03269239045346019,0.04827813302286697
4.5694569456945695,0.0,0.004626156262766306,0.03267988585600062,0.04826253812480475
4.57045704570457,0.0,0.004621560597085579,0.032667386045968486,0.048246946336927984
4.571457145714572,0.0,0.004616969520041106,0.03265489102259764,0.048231357661196524
4.572457245724572,0.0,0.004612383026042493,0.03264240078512558,0.048215772099567025
4.573457345734574,0.0,0.004607801109501899,0.0326299153327934,0.04820018965399287
4.574457445744574,0.0,0.0046032237648340624,0.03261743466484586,0.04818461032642428
4.575457545754576,0.0,0.004598650986456271,0.03260495878053131,0.04816903411880816
4.5764576457645765,0.0,0.004594082768788401,0.032592487679101764,0.04815346103308827
